"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1850576274789724530","Sun Oct 27 16:32:20 +0000 2024","4420","Mengapa Banyak Negara ingin bergabung dengan BRICS? Termasuk Indonesia -A Thread- https://t.co/Ee4cJqJHYp","1850576274789724530","https://pbs.twimg.com/media/Ga6MVzIaIAAfsl7.png","","in","Indonesia","29","32","717","https://x.com/TxtdariHI/status/1850576274789724530","1292806214955307010","TxtdariHI"
"1849709620518146488","Fri Oct 25 07:08:34 +0000 2024","79","1 brics = Rp 366.000 per tgl 25 oktober. Baru kemarin diluncurin nilai tukarnya udah mau ngalahin crypto https://t.co/pO5KrPuVVR","1849709620518146488","https://pbs.twimg.com/media/Gat9GPMa8AA6p4M.jpg","","in","Indonesia","2","4","18","https://x.com/destsoe/status/1849709620518146488","323641768","destsoe"
"1849793985000374527","Fri Oct 25 12:43:48 +0000 2024","9522","Kalo pada akhirnya Indonesia join BRICS good move or bad move?","1849793985000374527","","","in","Indonesia","441","442","648","https://x.com/TxtdariHI/status/1849793985000374527","1292806214955307010","TxtdariHI"
"1849695127196799061","Fri Oct 25 06:10:58 +0000 2024","24770","JUST IN: 🇮🇩 Indonesia officially begins process of becoming a BRICS member. https://t.co/Bxv83PESOZ","1849695127196799061","https://pbs.twimg.com/media/Gatv6hcW0AA_qzr.jpg","","en","BRICS","654","634","4230","https://x.com/BRICSinfo/status/1849695127196799061","1449140157903482882","BRICSinfo"
"1821422973858783445","Thu Aug 08 05:47:32 +0000 2024","12779","🇷🇺 🇮🇩 Russia and Indonesia to hold first joint naval drills in November. https://t.co/XgHJ7t9Z9G","1821422973858783445","https://pbs.twimg.com/media/GUb-iZ-XgAEnrgK.jpg","","en","BRICS","93","175","2001","https://x.com/BRICSinfo/status/1821422973858783445","1449140157903482882","BRICSinfo"
"1849457062268588435","Thu Oct 24 14:24:59 +0000 2024","19","Ini bagus! Bisa mengurangi dominasi Amerika tapi? Ya liat dulu perkembangannya toh belum resmi. Ada tapi lagi nggak? Yo ada! Jangan sampai mata uang BRICS dimonopoli oleh BRICS itu sendiri sehingga negara anggota seperti Indonesia tidak dijadikan sapi perah oleh BRICS. https://t.co/TprBFHT7kt","1849457062268588435","https://pbs.twimg.com/media/GaqXYi5bgAA3Ya0.jpg","","in","","0","1","2","https://x.com/hnirankara/status/1849457062268588435","871058414364876800","hnirankara"
"1849671824591966655","Fri Oct 25 04:38:22 +0000 2024","188","#FMSugiono at the BRICS Plus Summit expressed Indonesia s intention to join BRICS in Kazan Russia (24/10). Indonesia reaffirmed the importance of global solidarity and called for a ceasefire in Palestine and Lebanon. #FMSugiono highlighted BRICS role in strengthening https://t.co/w8r5t9cjVH","1849671824591966655","https://pbs.twimg.com/media/Gatat8hboAAVdKg.jpg","","en","Jakarta","18","13","70","https://x.com/Kemlu_RI/status/1849671824591966655","160858057","Kemlu_RI"
"1660560992231903234","Mon May 22 08:19:26 +0000 2023","8922","BRICS+ includes Brazil Russia India China South Africa and soon Indonesia Saudi Arabia and 13 other applicants. This multipolar alliance is bigger than the G7. It will end US hegemony and the US dollar as a reserve currency. The expiry date of US empire is set. No escape. https://t.co/pKd8wqGazJ","1660560992231903234","https://pbs.twimg.com/media/Fwt_ay-aIAALmXH.jpg","","en","Contact: superyacht@gmail.com","422","588","3280","https://x.com/KimDotcom/status/1660560992231903234","611986351","KimDotcom"
"1848998589680558301","Wed Oct 23 08:03:11 +0000 2024","15","Menteri Luar Negeri Indonesia 🇲🇨 Sugiono tiba di Kazan Russia 🇷🇺 untuk menghadiri KTT ke-16 BRICS. https://t.co/IgmJDXNKaP","1848998589680558301","https://pbs.twimg.com/ext_tw_video_thumb/1848998556839120896/pu/img/Rp8XWxtQPeeceWQr.jpg","","in","Manado-Jakarta-Lebanon","1","1","2","https://x.com/luckylucky0971/status/1848998589680558301","1548530637945982979","luckylucky0971"
"1848938598357471324","Wed Oct 23 04:04:48 +0000 2024","2479","🇷🇺🇮🇩 Menteri Luar Negeri Republik Indonesia Sugiono tiba di Kazan Rusia untuk menghadiri KTT ke-16 BRICS. kota Kazan https://t.co/G4wXe7YioX","1848938598357471324","https://pbs.twimg.com/ext_tw_video_thumb/1848938503893356549/pu/img/EYW2TUbu0CWQIv6S.jpg","","in","Indonesia, Jakarta","56","76","291","https://x.com/RusEmbJakarta/status/1848938598357471324","360374306","RusEmbJakarta"
"1849707486795776234","Fri Oct 25 07:00:05 +0000 2024","20172","BREAKING: Indonesia has officially started the process to join BRICS as a member. https://t.co/vPNnFAFwrP","1849707486795776234","https://pbs.twimg.com/media/Gat7KDHbEAASudM.jpg","","en","World","129","188","2625","https://x.com/GlobeEyeNews/status/1849707486795776234","1683054351647121408","GlobeEyeNews"
"1816510296069951991","Thu Jul 25 16:26:18 +0000 2024","27165","JUST IN: 🇮🇩 🇷🇺 Indonesia to purchase Russian oil despite Western sanctions. https://t.co/pxXn5GaWkK","1816510296069951991","https://pbs.twimg.com/media/GTWKfJoW0AQjGFM.jpg","","en","BRICS","226","465","4974","https://x.com/BRICSinfo/status/1816510296069951991","1449140157903482882","BRICSinfo"
"1851267746937651482","Tue Oct 29 14:20:00 +0000 2024","6","🇨🇳An international real estate company based in Kuala Lumpur reports that Chinese money is shifting away from G7 countries and returning eastward flowing into countries such as Indonesia Vietnam Malaysia and Singapore 🇮🇩🇻🇳🇲🇾🇸🇬 https://t.co/yssbvZTxtb","1851267746937651482","https://pbs.twimg.com/media/GbEErIlXoAAJVDu.jpg","","en","Worldwide","1","0","3","https://x.com/BRICSGlobe/status/1851267746937651482","1844355519043260416","BRICSGlobe"
"1849415770444533802","Thu Oct 24 11:40:54 +0000 2024","1926","🇷🇺🇮🇩 Minister of Foreign Affairs of the Russian Federation Sergey Lavrov and Minister of Foreign Affairs of the Republic of Indonesia Sugiono on the sidelines of the #BRICS Summit in Kazan. https://t.co/MI9qAeS5Jx","1849415770444533802","https://pbs.twimg.com/media/Gapx1Sha8AAab2Q.jpg","","en","Indonesia, Jakarta","23","60","265","https://x.com/RusEmbJakarta/status/1849415770444533802","360374306","RusEmbJakarta"
"1851494138849464778","Wed Oct 30 05:19:36 +0000 2024","9","On why Indonesia seeks BRICS membership: Asean is still important but Prabowo wants to enhance Indonesia s global standing and reshape Prabowo s image as a leader of the Global South. But joining BRICS comes with its own risk. https://t.co/cXOXTnaiEz","1851494138849464778","","","en","Paris, France","0","1","8","https://x.com/restyworo/status/1851494138849464778","1703773728","restyworo"
"1850776509583171916","Mon Oct 28 05:48:00 +0000 2024","88","Menlu Sugiono : Indonesia tertarik untuk bergabung dengan BRICS https://t.co/ES0X9xh2L3","1850776509583171916","https://pbs.twimg.com/ext_tw_video_thumb/1850655733257469952/pu/img/sfuoPJUhaeoyAaMg.jpg","","in","","3","14","26","https://x.com/PelatihT1dur/status/1850776509583171916","1400896654820085760","PelatihT1dur"
"1849809006015164857","Fri Oct 25 13:43:29 +0000 2024","3486","Plot twist Indonesia join BRICS dan OECD","1849809006015164857","","","en","Indonesia","233","153","301","https://x.com/TxtdariHI/status/1849809006015164857","1292806214955307010","TxtdariHI"
"1699718625194820025","Thu Sep 07 09:45:50 +0000 2023","251","Uang kertas 100 BRICS terdapat bendera Republik Indonesia. https://t.co/rU5I3Wz4gW","1699720622602141909","https://pbs.twimg.com/media/F5ae4-kbIAAlnHf.jpg","yo2thok","in","Moscow","2","30","49","https://x.com/yo2thok/status/1699720622602141909","497234852","yo2thok"
"1850122420524585248","Sat Oct 26 10:28:53 +0000 2024","2","Ijo2 imut Masih promo edisi gajian dan malam minggu nih yuu gabung grup tele private fadhilahrzk &amp; moccamatchaicy. Dm or wa di https://t.co/zXlYGzLRba Fadil jahilin Miskah Indonesia masuk BRICS dan Hybe #fadhilahrzk #moccamatchaicy #Aoko #INDvNZ https://t.co/H3pymWW7Ke","1850122420524585248","https://pbs.twimg.com/ext_tw_video_thumb/1850122404707893249/pu/img/Bru3ztk3usO6ZvqB.jpg","","in","","0","1","0","https://x.com/sherizawamalaya/status/1850122420524585248","1838698955376594945","sherizawamalaya"
"1849734312671023240","Fri Oct 25 08:46:41 +0000 2024","43","Menteri Luar Negeri RI Sugiono secara resmi menyampaikan keinginan Indonesia untuk bergabung dengan blok ekonomi BRICS. Itu disampaikan Sugiono dalam Konferensi Tingkat Tinggi (KTT) BRICS Plus di Kazan Rusia Kamis (24/10/2024) waktu setempat. Bergabungnya Indonesia ke BRICS https://t.co/zaHXYiPKH0","1849734312671023240","https://pbs.twimg.com/amplify_video_thumb/1849734254571421698/img/on7WPWNiltweyAZO.jpg","","in","","6","3","10","https://x.com/NarasiNewsroom/status/1849734312671023240","1158355819512991747","NarasiNewsroom"
"1849701047943692754","Fri Oct 25 06:34:30 +0000 2024","888","Deeply honored to represent Indonesia as the Special Envoy of President @prabowo at the #BRICS Plus Summit in Kazan (24/10) and to announce Indonesia s intention to join BRICS &amp; become its member https://t.co/lLKjiPHywy","1849701047943692754","https://pbs.twimg.com/media/Gat1S2taAAEzZwm.jpg","","en","Indonesia","83","37","187","https://x.com/Menlu_RI/status/1849701047943692754","960382456267288576","Menlu_RI"
"1849415576902640056","Thu Oct 24 11:40:08 +0000 2024","50","Malaysia Indonesia Vietnam and Thailand become partner countries of BRICS https://t.co/x30Xxx139n https://t.co/ifRMcGXVq6","1849415576902640056","https://pbs.twimg.com/media/GapxqtJaQAAABmv.jpg","","en","Singapore","4","11","12","https://x.com/ChannelNewsAsia/status/1849415576902640056","38400130","ChannelNewsAsia"
"1802390130717610415","Sun Jun 16 17:17:48 +0000 2024","140","None of the members of the BRICS+ alliance (about 40% of the planet s population) supported the communiqué of the Ukrainian summit in Switzerland like most of the largest countries in the world (Indonesia Nigeria Pakistan Bangladesh) In total the communiqué was signed by https://t.co/F0s7VuSksF","1802390130717610415","https://pbs.twimg.com/media/GQNgRavXwAAmOac.jpg","","en"," 💞💞💞","6","5","66","https://x.com/SprinterFamily/status/1802390130717610415","1128337957289697281","SprinterFamily"
"1849291827427303905","Thu Oct 24 03:28:24 +0000 2024","6","Welllll so much for the non-bloc rhetoric Days after the new administration was sworn in Indonesia joins BRICS as a partner nation https://t.co/kqoeZbMhG5","1849291827427303905","https://pbs.twimg.com/tweet_video_thumb/GaoBF5fWAAAG9KT.jpg","","en","Indonesia","2","1","3","https://x.com/nuicemedia/status/1849291827427303905","929274077323259905","nuicemedia"
"1849195568381477354","Wed Oct 23 21:05:54 +0000 2024","27786"," BREAKING: BRICS officially adds 13 NEW NATIONS to the alliance as *Partner Countries.* 🇩🇿 Algeria 🇧🇾 Belarus 🇧🇴 Bolivia 🇨🇺 Cuba 🇮🇩 Indonesia 🇰🇿 Kazakhstan 🇲🇾 Malaysia 🇳🇬 Nigeria 🇹🇭 Thailand 🇹🇷 Turkey 🇺🇬 Uganda 🇺🇿 Uzbekistan 🇻🇳 Vietnam https://t.co/FqE0L5hnFN","1849195568381477354","https://pbs.twimg.com/media/GampfbIWsAAbiPz.jpg","","en","Miami, FL","382","1148","5251","https://x.com/jacksonhinklle/status/1849195568381477354","1151913018936053760","jacksonhinklle"
"1849168449068789949","Wed Oct 23 19:18:08 +0000 2024","20350","BREAKING: Russian President Putin officially unveils the BRICS currency banknote which is set to replace the dollar. https://t.co/BsRL0zq03B","1849168449068789949","https://pbs.twimg.com/media/GamQ5a5bEAAJQj1.jpg","","en","World","804","1042","4266","https://x.com/GlobeEyeNews/status/1849168449068789949","1683054351647121408","GlobeEyeNews"
"1851471667220086891","Wed Oct 30 03:50:18 +0000 2024","8","INDONESIA TERPAMPANG DI DALAM MATA UANG KERTAS BRICS 🇮🇩 PENGGANTI DOLLAR AS YANG DI PAMERKAN PRESIDEN RUSIA 🇷🇺 ABAH PUTIN #UkraineRussiaWar https://t.co/6tZ0lDBekt","1851471667220086891","https://pbs.twimg.com/media/GbG_qujbQAAP44t.jpg","","in","","0","0","2","https://x.com/nenglaela93/status/1851471667220086891","1588842390324137984","nenglaela93"
"1849444389518540840","Thu Oct 24 13:34:38 +0000 2024","9","13 countries received the status of BRICS partner country. They are Turkey Kazakhstan Uzbekistan Algeria Belarus Bolivia Cuba Indonesia Malaysia Nigeria Thailand Uganda and Vietnam. https://t.co/efKlfCWZBZ","1849444389518540840","https://pbs.twimg.com/ext_tw_video_thumb/1849444381251497984/pu/img/EcDpFvIBZ8ZJmwfb.jpg","","en","SWEDEN ","0","1","0","https://x.com/inexorable_V/status/1849444389518540840","1836491104448831488","inexorable_V"
"1849747788009234773","Fri Oct 25 09:40:13 +0000 2024","62","Menteri Luar Negeri RI Sugiono secara resmi menyatakan keinginan Indonesia untuk segera bergabung dengan blok ekonomi BRICS sebagai bentuk politik luar negeri nasional yang berdasar nilai bebas aktif. https://t.co/5gYZ37qRmD","1849747788009234773","https://pbs.twimg.com/media/GaufzteaAAISiiX.jpg","","in","Jakarta Capital Region","0","1","11","https://x.com/asumsico/status/1849747788009234773","829366551446818816","asumsico"
"1849230858206732358","Wed Oct 23 23:26:08 +0000 2024","170","Tahniah dan selamat untuk @Kemlu_RI. Langkah awal Menlu Sugiono termasuk penegasan sikap Indonesia dukung Palestina di forum BRICS. Semoga jadi langkah positif lanjutkan kebijakan berani Menlu Retno Marsudi untuk Palestina merdeka demi perdamaian dunia.","1849230858206732358","","","in","Jakarta Capital Region","1","6","43","https://x.com/hnurwahid/status/1849230858206732358","86012022","hnurwahid"
"1849379144481542229","Thu Oct 24 09:15:22 +0000 2024","863","Presiden Rusia Vladimir Putin memegang mata uang BRICS yang disebut-sebut akan menggantikan dolar Amerika. https://t.co/lLky538QKN","1849379144481542229","https://pbs.twimg.com/media/GapPsZDXoAAO4_8.jpg","","in","Tehran - Iran 🇮🇷 ","10","20","218","https://x.com/Parstoday20211/status/1849379144481542229","1244005636209356803","Parstoday20211"
"1849804660343034288","Fri Oct 25 13:26:13 +0000 2024","25","sama2 kita SWOT Analysist yuk. Join BRICS itu bener2 GAMBLING buat Indonesia. Selain investasinya yang melimpah after joined sisi kebijakan politik luar negeri (meskipun BRICS itu ekonomi) jg gak aman2 banget.","1849804660343034288","","","in","Bandung ","0","1","4","https://x.com/erickericericc/status/1849804660343034288","1257760771636752384","erickericericc"
"1849747645281231232","Fri Oct 25 09:39:39 +0000 2024","217","Wait Indonesia has officially decided to join BRICS . Reported by the state-owned media ANTARA (Indonesia's joining BRICS) does not mean that we are joining a particular camp but rather that we are actively participating in all forums https://t.co/pTiOJgmOLZ","1849747645281231232","","","en","Purwakarta, Indonesia","1","16","24","https://x.com/lin_linvy/status/1849747645281231232","300186333","lin_linvy"
