"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1565332294310580224","Thu Sep 01 13:34:36 +0000 2022","221","Pembaruan baru untuk BRICS Arab Saudi Mesir Turki Argentina Mexico Nigeria Ethiopia Algeria Malaysia Indonesia Venezuela Korut Korsel Maroko Nicaragua dan Iran melamar untuk bergabung dengan BRICS. Tatanan Dunia baru sedang muncul dan tidak akan dipimpin oleh AS https://t.co/IH2gia7V77","1565332294310580224","https://pbs.twimg.com/media/FbktbDCUEAEvb5T.jpg","","in","Moscow","2","21","55","https://x.com/yo2thok/status/1565332294310580224","497234852","yo2thok"
"1593069091194953728","Thu Nov 17 03:54:48 +0000 2022","490","@convomfs Badan Riset dan Inovasi Nasional (BRIN) mengungkapkan anomali cuaca berupa peningkatan hujan masih marak terjadi di Indonesia akibat pengaruh dinamika pembentukan dan pergerakan badai vorteks atau bibit siklon tropis di Samudra Hindia. berpotensu bergerak ke timur mendekati jawa https://t.co/dOscGhB0lS","1593090252230774784","https://pbs.twimg.com/ext_tw_video_thumb/1593089732816142336/pu/img/jpnoClW4TR2IFqHl.jpg","convomfs","in","Tangerang","3","3","36","https://x.com/caramelsaltedd/status/1593090252230774784","938707446","caramelsaltedd"
"1547373130150289408","Thu Jul 14 00:11:17 +0000 2022","351","PDB per kapita Indonesia 2021: US$4.292. Dibawah rata-rata dunia (10.263) Singapore (72.794) Brunei (31.723) China (12.556) Malaysia (11.731) Thailand (7.233). Di atas Vietnam Philipina dan Laos. Sebelum 1998 China di bawah Indonesia. Vietnam saat ini melaju lebih pesat. https://t.co/orJMHIqsGX","1547373130150289408","https://pbs.twimg.com/media/FXlfoe-UUAAWtAV.png","","in","Jakarta, Indonesia","13","27","143","https://x.com/AwalilRizky/status/1547373130150289408","718375892","AwalilRizky"
"1552491647807913985","Thu Jul 28 03:10:27 +0000 2022","134","Luar biasa! ETBanget hebatnya BUMN Bank Bri dinobatkan sebagai perusahaan publik terbesar di Indonesia tahun 2022 oleh Forbes Global 2000 Worlds Largest Public Companies capaiannya 6 bulan laba 24T lho #NggakKalengKaleng https://t.co/D3vo3G5yj8","1552491647807913985","https://pbs.twimg.com/media/FYuNcuyacAAOH3R.jpg","","in","Tangerang, Indonesia","7","132","38","https://x.com/jovankaahh/status/1552491647807913985","211097724","jovankaahh"
"1600497988895375361","Wed Dec 07 14:30:31 +0000 2022","675","Argentina Egypt Algeria Indonesia Kazakhstan Iran Saudi Arabia United Arab Emirates Nigeria Senegal Thailand have applied already or showed strong intend to apply to join BRICS. https://t.co/eTdW0FYCS2","1600497988895375361","https://pbs.twimg.com/media/FjYcbsWXkAAzaxx.jpg","","en","Paris, Cannes, Milan, Bucarest","25","35","254","https://x.com/PopescuCo/status/1600497988895375361","369786451","PopescuCo"
"1551930281980035074","Tue Jul 26 13:59:47 +0000 2022","242","Beli stabilizer Brica pas paket datang langsung diunboxing. Paket dibuka pakai gunting. Bubble wrap pada kemasannya tampak tebal dan mblenduk pada bagian ujungnya. Pas digunting jebul itu lekukan kaos Brica yang jadi bonus. Kaosnya ikut kegunting dan bolong. Haesssh dobooool. https://t.co/ZfAc4bWo7q","1551930281980035074","https://pbs.twimg.com/ext_tw_video_thumb/1551930097695076352/pu/img/QZFiQlacwSx2MhLZ.jpg","","in","Mertoyudan - Ngaglik","12","70","47","https://x.com/AgusMagelangan/status/1551930281980035074","71281076","AgusMagelangan"
"1591388165721686016","Sat Nov 12 11:11:19 +0000 2022","666","Confirmed! Konser Blackpink di Indonesia tetap di gelar di GBK ya guys jadi buat blink/non blink yang mau nonton nanti engga usah ragu lagi sama venue nya. Untuk setplan bisa dilihat harga paling murah 1 3 jt dan yang paling mahal 3 8 jt FIGHTING FOR WAR TICKET BLINKS! https://t.co/qNB8cyCUkH","1591388165721686016","https://pbs.twimg.com/media/FhW_GBaaEAIg2tI.jpg","","in","Foodtech","18","19","96","https://x.com/L0VESICKBOYZ/status/1591388165721686016","1356120004618543104","L0VESICKBOYZ"
"1583489393871896576","Fri Oct 21 16:04:25 +0000 2022","949","🇨🇳 | China on the expansion of BRICS Saudi Arabia will be coming on board Indonesia applied to join the BRICS payment system BRICS plus: Argentina Turkey Egypt Iran loading... BRICS [40% of global population and big GDP combined] https://t.co/GGOw5Ab5kH","1583489393871896576","https://pbs.twimg.com/ext_tw_video_thumb/1583489340847669248/pu/img/jU2KLh-T9w8byMWy.jpg","","en","International ","27","36","325","https://x.com/_AfricanSoil/status/1583489393871896576","1063336350","_AfricanSoil"
"1553231014100889600","Sat Jul 30 04:08:26 +0000 2022","356","Siapa Presiden 2024? Adl yg direstui salah satu kelompok: West: US-NATO-EU-AUKUS dkk atau East: BRICS Russia-China-Korut-Iran. Mengingat World War III akan capai momentnya di Oktober nanti. Dan Indonesia mjd salah satu epicentrumnya krn LCS. https://t.co/5JLcC13JiB","1553231014100889600","","","in","","20","86","100","https://x.com/DokterTifa/status/1553231014100889600","1502822366946402304","DokterTifa"
"1515510847484792832","Sun Apr 17 13:15:55 +0000 2022","610","@RyuDeka satu lagi yang gak bikin kalah bangga rich brian from Jakarta Indonesia. he's proud of where he's from. https://t.co/tVvRpuLZY7","1515680455680475147","https://pbs.twimg.com/ext_tw_video_thumb/1515680411120066563/pu/img/4I2i9QwHot-mRKxK.jpg","RyuDeka","in","Ujung Harapan","5","5","105","https://x.com/purpleiceLA/status/1515680455680475147","560211090","purpleiceLA"
