"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1743679351500214543","Sat Jan 06 17:02:08 +0000 2024","207","[ GDA Fan Support Project by @RickyShenINA ] PHOTO TIME Young and rich tall and handsome Terimakasih kepada Riyangis Indonesia yang sudah meluangkan waktunya untuk melakukan foto bersama. Bagi yang belum berkesempatan bertemu langsung dengan RICKY dan ZEROBASEONE pada https://t.co/mh5rC2LSzp","1743679351500214543","https://pbs.twimg.com/ext_tw_video_thumb/1743679231492853761/pu/img/AB7opNaNglWKo7Qv.jpg","","in","RickyShenID vol 2","16","3","89","https://x.com/RickyShenINA/status/1743679351500214543","1671838814929817600","RickyShenINA"
"1748041305496641825","Thu Jan 18 17:54:58 +0000 2024","1097","BRICS has grown to include five member countries Egypt Iran Saudi Arabia the UAE and Ethiopia became official BRICS member countries on January 1. Also with the beginning of 2024 the chairmanship in the most powerful economic bloc on the planet passed to Russia. https://t.co/P3vzoNdvo2","1748041305496641825","https://pbs.twimg.com/media/GEJKTcJWkAMue9m.jpg","","en"," 💞💞💞","7","16","245","https://x.com/SprinterFamily/status/1748041305496641825","1128337957289697281","SprinterFamily"
"1750373574819660140","Thu Jan 25 04:22:35 +0000 2024","5749",": Lo bayangin er sekarang gue diajak ke indomaret aja bisa dibilang udah healing banget Saya cuma diem ngedengerin dia cerita. Sore itu semua jajanan dia di cafe saya yang bayar. Dia cewek ini sebelum menikah pernah jalan-jalan ke jogja-bali-lombok sendirian pakai","1750373574819660140","","","in","BELI BUKUKU DI SINI 👉🏻","218","134","1159","https://x.com/briankhrisna/status/1750373574819660140","775011194","briankhrisna"
"1741691548834611297","Mon Jan 01 05:23:18 +0000 2024","2172","Saudi Arabia Egypt the United Arab Emirates Iran and Ethiopia have become full members of BRICS from Monday. https://t.co/shZl6DnST0","1741691548834611297","https://pbs.twimg.com/media/GCu7Ol0XgAAm6GT.jpg","","en","Sri Lanka","32","64","456","https://x.com/MayaMajueran/status/1741691548834611297","3672786923","MayaMajueran"
"1748871946899755189","Sun Jan 21 00:55:39 +0000 2024","7386","Indonesia punya ini tad. Rasanya juara https://t.co/o6OEC7nl0L","1748871946899755189","https://pbs.twimg.com/media/GEU9xItbgAAJOsf.jpg","","in","Indonesia","574","447","827","https://x.com/berlianidris/status/1748871946899755189","230696471","berlianidris"
"1750565864028717337","Thu Jan 25 17:06:40 +0000 2024","2064","INDONESIA LOLOS KE BABAK 16 BESAR #AFCAsianCup2023 UNTUK PERTAMA KALINYA. THANK YOU KYRGYZSTAN 🇰🇬 https://t.co/brRrNroE7Q","1750565864028717337","https://pbs.twimg.com/media/GEtCX5ZbcAA7mKu.jpg","","in","Indonesia","15","22","316","https://x.com/Box2boxID/status/1750565864028717337","939835083745255425","Box2boxID"
"1748402680547143841","Fri Jan 19 17:50:57 +0000 2024","5767","Saat ini Indonesia (146) itu tim dgn Rangking FIFA terburuk ke-2 after Hong Kong (150). Tapi bisa menyulitkan Irak (64) &amp; menang atas Vietnam (94). Berikan sedikit rispek anda untuk: Coach-nim Shin Ginseng Football Top Class 🇰🇷 #AsianCup2023 https://t.co/t2Y2f2PkJe","1748402680547143841","https://pbs.twimg.com/media/GEOS-CfbAAAUcHF.jpg","","in","Sumedang - Bintaro - Turin","25","94","686","https://x.com/ibamhariri/status/1748402680547143841","367294641","ibamhariri"
"1748494539684479440","Fri Jan 19 23:55:58 +0000 2024","5826","Nadiem nyuruh anak SMP ngoding belajar jarkom krn skrg ada mata pelajaran Informatika aja udah aneh pak. Bacot2an mismatch labor force tapi malah sinergis sama UU ciptaker memperbudak anak2 Indo dengan enabling young and unprotected child with such labor and evil regulation","1748494539684479440","","","in","","312","79","964","https://x.com/notbrinfr/status/1748494539684479440","1301197053318410240","notbrinfr"
"1744007374749483038","Sun Jan 07 14:45:34 +0000 2024","4793","Indonesia absent no more respected forever #AMINAjaDulu","1744007374749483038","","","en","Indonesia","27","34","1427","https://x.com/berlianidris/status/1744007374749483038","230696471","berlianidris"
"1741953776070631588","Mon Jan 01 22:45:18 +0000 2024","301","BRICS expands influence to five new countries Egypt Iran Saudi Arabia the UAE and Ethiopia became new members of the organization. https://t.co/2v1kL5DzX4","1741953776070631588","https://pbs.twimg.com/media/GCypumhW0AEhqqQ.jpg","","en"," 💞💞💞","2","6","34","https://x.com/SprinterFamily/status/1741953776070631588","1128337957289697281","SprinterFamily"
