"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1849642803074155002","Fri Oct 25 02:43:03 +0000 2024","11","Indonesia wants to join BRICS ministry says - Economy - The Jakarta Post #jakpost https://t.co/9SY3I8hzcJ https://t.co/Ce1yn85HjN","1849642803074155002","https://pbs.twimg.com/media/GatAU0uWEAAlQvE.jpg","","en","Jakarta","2","3","3","https://x.com/jakpost/status/1849642803074155002","68577507","jakpost"
"1850122420524585248","Sat Oct 26 10:28:53 +0000 2024","2","Ijo2 imut Masih promo edisi gajian dan malam minggu nih yuu gabung grup tele private fadhilahrzk &amp; moccamatchaicy. Dm or wa di https://t.co/zXlYGzLRba Fadil jahilin Miskah Indonesia masuk BRICS dan Hybe #fadhilahrzk #moccamatchaicy #Aoko #INDvNZ https://t.co/H3pymWW7Ke","1850122420524585248","https://pbs.twimg.com/ext_tw_video_thumb/1850122404707893249/pu/img/Bru3ztk3usO6ZvqB.jpg","","in","","0","1","0","https://x.com/sherizawamalaya/status/1850122420524585248","1838698955376594945","sherizawamalaya"
"1849793035191857423","Fri Oct 25 12:40:01 +0000 2024","1","Indonesia Gabung BRICS Menlu Sugiono Tegaskan RI Tak Ikut Kubu Tertentu https://t.co/wYEFMRSWI9 https://t.co/qdptdnF3P8","1849793035191857423","https://pbs.twimg.com/media/GavI9kfaAAYUc3D.jpg","","in","Jakarta","0","0","0","https://x.com/holopiscom/status/1849793035191857423","1366400664960573441","holopiscom"
"1851100730759004308","Tue Oct 29 03:16:20 +0000 2024","3","Apa Itu BRICS dan Mengapa Indonesia Ingin Gabung? &lt; #BRICS #Indonesia #MenluSugiono https://t.co/hBRclmj53F","1851100730759004308","https://pbs.twimg.com/media/GbBuSG3bMAAtvUZ.jpg","","in","Jakarta","0","2","0","https://x.com/kompascom/status/1851100730759004308","23343960","kompascom"
"1849707663392899439","Fri Oct 25 07:00:47 +0000 2024","6","Harusnya BRICS+ mempercepat dan mempermudah Turki 🇹🇷 Mesir 🇪🇬 Indonesia 🇮🇩 untuk gabung agar bisa menguasai jalur dagang. https://t.co/NHjE36UNwG","1849707663392899439","https://pbs.twimg.com/media/Gat7UTuaAAMqKTM.jpg","","in","","0","1","6","https://x.com/DanAidoru_/status/1849707663392899439","1818984600875700224","DanAidoru_"
"1760659869773050179","Thu Feb 22 13:36:39 +0000 2024","11","Soooo... Indonesia memilih gabung OECD daripada BRICS. Cina gak marah tuh?","1760659869773050179","","","in","","0","5","6","https://x.com/iMedKrisna/status/1760659869773050179","989423102005145600","iMedKrisna"
"1850827561850548400","Mon Oct 28 09:10:52 +0000 2024","14","Buka Jalan Baru untuk Perdaganagn &amp; Investasi Demokrat Dukung Indonesia Gabung Brics Kita berpeluang memperkuat posisi tawar negara-negara berkembang atau Global South dalam isu-isu strategis seperti pembangunan berkelanjutan reformasi sistem multilateral yang lebih inklusif. https://t.co/iLLV5GQ6gx","1850827561850548400","https://pbs.twimg.com/media/Ga912YybYAATKeC.jpg","","in","Jakarta Capital Region","0","1","8","https://x.com/PDemokrat/status/1850827561850548400","248199104","PDemokrat"
"1849665873474408751","Fri Oct 25 04:14:44 +0000 2024","6","Menlu Sugiono: Indonesia Siap Gabung BRICS Menteri Luar Negeri RI Sugiono secara resmi menyatakan keinginan Indonesia untuk bergabung dengan blok ekonomi BRICS sebagai pengejawantahan politik luar negeri nasional yang berdasar nilai bebas aktif. Hal tersebut disampaikan Sugiono https://t.co/GwNIh1z4Px","1849665873474408751","https://pbs.twimg.com/media/GatVTqrbkAAGXe7.jpg","","in","Jakarta Capital Region","0","0","3","https://x.com/akuratco/status/1849665873474408751","786549338818224128","akuratco"
"1849660281322078514","Fri Oct 25 07:28:17 +0000 2024","104","@txtfromIR Indonesia Resmi Gabung dengan BRICS Akan Soroti Isu-isu ini https://t.co/0GTgAPfd0k","1849714585806483828","","txtfromIR","in","Jakarta Capital Region","6","0","23","https://x.com/idx_channel/status/1849714585806483828","4755284968","idx_channel"
"1849768680911143068","Fri Oct 25 11:03:15 +0000 2024","5","Prabowo Putuskan RI Gabung BRICS Proses Keanggotaan Dimulai. Indonesia umumkan akan bergabung dengan BRICS dan saat ini proses keanggotaan sudah dimulai berdasarkan pernyataan Menlu Sugiono https://t.co/2akOYqssYv","1849768680911143068","https://pbs.twimg.com/media/Gauyhi6aAAAepwA.jpg","","in","Bandung, Jawa Barat","0","0","1","https://x.com/tijabar/status/1849768680911143068","2395238000","tijabar"
