"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1634914431208677377","Sun Mar 12 13:49:10 +0000 2023","11687","BLACKPINK has successfully held a concert at GBK in Jakarta INDONESIA on March 11-12 had over 130.000 attendees! Thank u guys. I really enjoyed the best concert ever! See u again the pinks ️ #BLACKPINKinJAKARTA #BORNPINKInJakarta https://t.co/ceg2bOqYjR","1634914431208677377","https://pbs.twimg.com/media/FrBh7dDaIAAoeIB.jpg","","en","Foodtech","136","60","3488","https://x.com/L0VESICKBOYZ/status/1634914431208677377","1356120004618543104","L0VESICKBOYZ"
"1634324250189512704","Fri Mar 10 22:44:00 +0000 2023","459","WELCOME TO INDONESIA GIRLS #BORNPINKinJAKARTA #BORNPINKinJKT @BLACKPINK https://t.co/edtrNuTPDA","1634324250189512704","https://pbs.twimg.com/ext_tw_video_thumb/1634324205390159872/pu/img/CRkRO5DAaSySUcfs.jpg","","en","DKI Jakarta, Indonesia","2","0","68","https://x.com/lalisamqnobal/status/1634324250189512704","1440690535417532434","lalisamqnobal"
"1650793164528074752","Tue Apr 25 09:25:35 +0000 2023","1363","BRICS is getting stronger: Nineteen countries would like to become part of the alliance","1650793164528074752","","","en"," 💞💞💞","13","82","287","https://x.com/SprinterFamily/status/1650793164528074752","1128337957289697281","SprinterFamily"
"1636000373885513729","Wed Mar 15 13:44:19 +0000 2023","2689","[A new Indonesian-Born Sport] Jadi gue &amp; temen2 gue baru aja nyiptain sebuah olahraga baru. If I can keep my promise Then you who's reading this now is witnessing the history of a new sport that begins here in Indonesia. We call this sport: Fullball. https://t.co/yCEO2o8Vju","1636000373885513729","https://pbs.twimg.com/ext_tw_video_thumb/1636000176774201344/pu/img/GfQljBbJiYA_NAgR.jpg","","en","Jakarta Capital Region, Indone","224","151","883","https://x.com/rizarwi/status/1636000373885513729","273506613","rizarwi"
"1639825898609442818","Sun Mar 26 03:05:35 +0000 2023","300","If we like Bali because of its beautiful landscape and nice people... (and the rupiah exchange rate) the Indonesian Government is now creating 10 new Bali islands project. Coming soon this April on @idbaruid https://t.co/XH3g9HrVNf","1639825898609442818","https://pbs.twimg.com/ext_tw_video_thumb/1639825671475306497/pu/img/G6AhxkNyRna-Lisg.jpg","","en","","3","3","72","https://x.com/Dandhy_Laksono/status/1639825898609442818","159919812","Dandhy_Laksono"
"1623304978529132545","Wed Feb 08 12:57:21 +0000 2023","780","NCT127 already have 3 brands adv in Indonesia and next is Bank BNI. Bank BNI is one of the big bank in Indonesia which last year have assets IDR 946 49 trillion. It's a government-owned banking institution (cr: CNBC Indonesia). #NCT127 #NCT127_Say_AyYo https://t.co/HoPN69dl8n","1623304978529132545","https://pbs.twimg.com/media/FocjQ3QaYAA9m4c.jpg","","en","","26","2","309","https://x.com/Accioyouu/status/1623304978529132545","1155611690450354176","Accioyouu"
"1635147425110425600","Mon Mar 13 05:15:00 +0000 2023","5399","[Bp] A gentle reminder for another contries Born Pink Word Tour in Jakarta (Indonesia) sets the standard VERY HIGH for blackpink s concert!! https://t.co/sqpVJrGrRI","1635147425110425600","https://pbs.twimg.com/ext_tw_video_thumb/1635113500359159811/pu/img/ccHrvL6CxIGc0z-K.jpg","","en","Indonesia","96","18","1144","https://x.com/blinkmf/status/1635147425110425600","1195178436450324482","blinkmf"
"1634206223649341441","Fri Mar 10 14:55:00 +0000 2023","1790","[bp] GBK AND JAKARTA IS READY FOR BORN PINK https://t.co/fTUuSklS39","1634206223649341441","https://pbs.twimg.com/media/Fq3c8yNagAA5KU9.jpg","","en","Indonesia","49","42","238","https://x.com/blinkmf/status/1634206223649341441","1195178436450324482","blinkmf"
"1629747683115118592","Mon Feb 27 01:27:15 +0000 2023","0","@pengarang_sajak Siapa tau Indonesia mau gabung BRICS","1630016681287503872","","","in","","0","0","0","https://x.com/Dian64202254/status/1630016681287503872","1378892036095365120","Dian64202254"
"1631512132343963649","Fri Mar 03 15:17:01 +0000 2023","2","@DokterTifa Ngomong apa sih daleman bisul pecah ini Brazil benua nya deket amrik aja nekad ikutan brics dan gk kenapa napa smpe skrg..tetep dukung Indonesia gabung brics biar lepas ketergantungan sama dollar yg klo sewaktu wktu bisa kena sanksi membabi buta","1631675049408335872","","DokterTifa","in","Aceh Utara, Nangro Aceh Daruss","0","0","0","https://x.com/Shouziro86/status/1631675049408335872","1203397158","Shouziro86"
"1643939317323280390","Fri Apr 07 11:36:31 +0000 2023","0","@kompascom Mata uangnya tar namanya BRICS..Klo Indonesia gabung namanya ganti BRICIS","1644303132124655617","","kompascom","in","","0","0","0","https://x.com/AryoDj/status/1644303132124655617","1518489774687850496","AryoDj"
"1610564298300092416","Wed Jan 04 09:10:26 +0000 2023","2807","BREAKING! INDONESIA HAVE NOW BADMINTON WORLD NO. 1 AND WORLD NO. 2 IN MEN'S SINGLES DISCIPLINE THE LAST TIME INDONESIAN MS TO EVER ACHIEVE THIS POSITION IS... https://t.co/q2KYnbluC0","1610564298300092416","https://pbs.twimg.com/media/FlnfsSgaYAEE0Fk.jpg","","en","Indonesia","97","75","291","https://x.com/ZonaBulutangkis/status/1610564298300092416","292095170","ZonaBulutangkis"
"1650873849662304257","Tue Apr 25 14:46:12 +0000 2023","0","THE POWER OF MAHFUD MD BRICS AJAK GABUNG TAPI DI PHP-IN INDONESIA | KON... https://t.co/oG3DFpwwzr via @YouTube","1650873849662304257","","","in","Jakarta Timur, DKI Jakarta","0","0","0","https://x.com/zaqighifari24/status/1650873849662304257","2966051371","zaqighifari24"
