"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1477272975619465216","Sat Jan 01 13:38:18 +0000 2022","1202","Para peneliti Indonesia yg tersingkirkan akibat kebijakan BRIN bangkit dan bersatu tidak perlu jadi peneliti ASN bisa membangun institusi Riset Swasta atau tidak perlu bekerja di Indonesia. Peristiwa terulang ketika IPTN dikerdilkan banyak ahli pindah ke LN. Buka peluang baru. https://t.co/gvESsoNM8x","1477272975619465216","https://pbs.twimg.com/media/FIBT8SaUYAEALTQ.jpg","","in","Indonesia","29","137","262","https://x.com/drpriono1/status/1477272975619465216","1297362611026059269","drpriono1"
"1524987232481726465","Fri May 13 05:37:43 +0000 2022","265","Alerta! Diduga anggota BRIMOB melakukan tindakan represif terhadap anggota PPPBS &amp; masyarakat di sekitar lahan (yang bahkan bukan anggota) dgn melakukan penangkapan &amp; pemukulan. Sejauh ini terkonfirmasi 1 orang mengalami luka robek di bagian kepala akibat diserang oleh aparat https://t.co/7DWuXvyMdJ","1524987232481726465","https://pbs.twimg.com/media/FSnXzLqWIAAuiPS.jpg","","in","di hati rakyat sesungguhnya","3","5","137","https://x.com/FraksiRakyatID/status/1524987232481726465","1305460511199248384","FraksiRakyatID"
"1493367268801409024","Mon Feb 14 23:31:16 +0000 2022","724","BRIN dipolitisasi. Gmn ini mnurutmu @budimandjatmiko ? Moso BRIN jd rasa PDIP &amp; Pancasila sama dong dgn bukit algoridem &amp; silitkon pale. https://t.co/Yy7PYTiJKv","1493367268801409024","https://pbs.twimg.com/media/FLmBnQjacAEwyX4.jpg","","in","Bekasi - Indonesia","12","83","188","https://x.com/bachrum_achmadi/status/1493367268801409024","105085302","bachrum_achmadi"
"1527338556901183488","Thu May 19 17:21:03 +0000 2022","2968","Just IN: China has suggested expansion of BRICS looks forward to Pakistan Turkey Malaysia Indonesia being part of BRICS.","1527338556901183488","","","en","South Asia","59","64","503","https://x.com/SouthAsiaIndex/status/1527338556901183488","1206557922546913287","SouthAsiaIndex"
"1478162374074847232","Tue Jan 04 00:32:27 +0000 2022","1504","AIPI: Peleburan Eijkman ke BRIN kemunduran sains di Indonesia. Selain menyebabkan hilangnya sumber daya terbaik peleburan ini juga merusak budaya riset dan independensi ilmuwan yang sudah terbangun baik di Eijkman. https://t.co/VGVgjD9Ggz","1478162374074847232","","","in","Kizuki-3 Chome","30","106","468","https://x.com/aik_arif/status/1478162374074847232","218665104","aik_arif"
"1480546636212305920","Mon Jan 10 14:26:39 +0000 2022","235","Astaga baru sadar si cantik gemesin ini ternyata yang main di Itaewon class?!?!?!? Buseeeeet pangling bener.. https://t.co/x3jPkREPzu","1480546636212305920","https://pbs.twimg.com/media/FIv1Tm3UYAMMSdH.jpg","","in","BELI BUKUKU DI SINI 👉🏻","13","31","17","https://x.com/briankhrisna/status/1480546636212305920","775011194","briankhrisna"
"1479054493375361035","Thu Jan 06 11:37:25 +0000 2022","655","Tidak Pancasilais https://t.co/OGLKd9GazZ Tidak ada surat juga jadi lisan begitu saja dari pihak BRIN cuma ngomong bahwa tanggal 1 (Januari 2022 kami) harus hengkang semuanya. Ya sudah begitu saja ucap Andika.","1479054493375361035","","","in","Kizuki-3 Chome","25","45","291","https://x.com/aik_arif/status/1479054493375361035","218665104","aik_arif"
"1491843251820584971","Thu Feb 10 18:35:22 +0000 2022","563","IRONIS Anggaran Belanja hibah Trilyunan rupiah (hibah puluhan milyar untuk para ORMAS). Trilyunan rupiah untuk Proyek Borju Formula E. ribuan balita di DKI Jakarta mengalami gizi buruk..!! https://t.co/OmG2oRmD0T","1491843251820584971","https://pbs.twimg.com/media/FLQXhyJUYA8kXN-.jpg","","in","DKI Jakarta, Indonesia","23","62","159","https://x.com/RD_4WR1212/status/1491843251820584971","1171433222812520448","RD_4WR1212"
"1515510847484792832","Sun Apr 17 13:15:55 +0000 2022","610","@RyuDeka satu lagi yang gak bikin kalah bangga rich brian from Jakarta Indonesia. he's proud of where he's from. https://t.co/tVvRpuLZY7","1515680455680475147","https://pbs.twimg.com/ext_tw_video_thumb/1515680411120066563/pu/img/4I2i9QwHot-mRKxK.jpg","RyuDeka","in","Ujung Harapan","5","5","105","https://x.com/purpleiceLA/status/1515680455680475147","560211090","purpleiceLA"
"1519276755969724416","Wed Apr 27 11:26:20 +0000 2022","313","Anda ingin Indonesia bersatu maju demokratis dan warganya sejahtera bahagia? Ayo isi form dukungan ini Registrasi Anggota https://t.co/iWMzOIkWPp ️️️️️️ https://t.co/LzGuoKeKXb","1519276755969724416","https://pbs.twimg.com/ext_tw_video_thumb/1519276700827152386/pu/img/ip3s3-o-lK7ue2-a.jpg","","in","Jakarta Pusat, DKI Jakarta","4","16","60","https://x.com/RikeSants/status/1519276755969724416","1389046349895663616","RikeSants"
